"","V3","n","hgnc_symbol"
"1984","ENSG00000122547",1,"EEPD1"
"1985","ENSG00000122565",3,"CBX3"
"1986","ENSG00000122566",6,"HNRNPA2B1"
"1987","ENSG00000122584",1,"NXPH1"
"1988","ENSG00000122585",4,"NPY"
"1989","ENSG00000122641",8,"INHBA"
"1990","ENSG00000122691",24,"TWIST1"
"1991","ENSG00000122694",1,"GLIPR2"
"1992","ENSG00000122707",6,"RECK"
"1993","ENSG00000122729",1,"ACO1"
"1994","ENSG00000122779",4,"TRIM24"
"1995","ENSG00000122786",2,"CALD1"
"1996","ENSG00000122824",4,"NUDT10"
"1997","ENSG00000122852",1,"SFTPA1"
"1998","ENSG00000122861",26,"PLAU"
"1999","ENSG00000122884",1,"P4HA1"
"2000","ENSG00000122952",1,"ZWINT"
"2001","ENSG00000122966",1,"CIT"
"2002","ENSG00000123091",1,"RNF11"
"2003","ENSG00000123095",2,"BHLHE41"
"2004","ENSG00000123124",11,"WWP1"
"2005","ENSG00000123131",3,"PRDX4"
"2006","ENSG00000123136",2,"DDX39A"
"2007","ENSG00000123143",8,"PKN1"
"2008","ENSG00000123146",1,"ADGRE5"
"2009","ENSG00000123159",2,"GIPC1"
"2010","ENSG00000123171",1,"CCDC70"
"2011","ENSG00000123219",1,"CENPK"
"2012","ENSG00000123240",1,"OPTN"
"2013","ENSG00000123349",1,"PFDN5"
"2014","ENSG00000123352",1,"SPATS2"
"2015","ENSG00000123358",3,"NR4A1"
"2016","ENSG00000123374",16,"CDK2"
"2017","ENSG00000123384",4,"LRP1"
"2018","ENSG00000123416",2,"TUBA1B"
"2019","ENSG00000123453",1,"SARDH"
"2020","ENSG00000123496",1,"IL13RA2"
"2021","ENSG00000123505",5,"AMD1"
"2022","ENSG00000123561",1,"SERPINA7"
"2023","ENSG00000123595",1,"RAB9A"
"2024","ENSG00000123607",1,"TTC21B"
"2025","ENSG00000123610",1,"TNFAIP6"
"2026","ENSG00000123836",1,"PFKFB2"
"2027","ENSG00000123908",4,"AGO2"
"2028","ENSG00000123975",1,"CKS2"
"2029","ENSG00000123983",3,"ACSL3"
"2030","ENSG00000123999",6,"INHA"
"2031","ENSG00000124006",1,"OBSL1"
"2032","ENSG00000124092",2,"CTCFL"
"2033","ENSG00000124107",2,"SLPI"
"2034","ENSG00000124126",3,"PREX1"
"2035","ENSG00000124151",17,"NCOA3"
"2036","ENSG00000124157",2,"SEMG2"
"2037","ENSG00000124177",1,"CHD6"
"2038","ENSG00000124181",3,"PLCG1"
"2039","ENSG00000124193",1,"SRSF6"
"2040","ENSG00000124201",1,"ZNFX1"
"2041","ENSG00000124215",1,"CDH26"
"2042","ENSG00000124216",20,"SNAI1"
"2043","ENSG00000124225",9,"PMEPA1"
"2044","ENSG00000124228",1,"DDX27"
"2045","ENSG00000124233",4,"SEMG1"
"2046","ENSG00000124275",6,"MTRR"
"2047","ENSG00000124299",2,"PEPD"
"2048","ENSG00000124356",1,"STAMBP"
"2049","ENSG00000124406",1,"ATP8A1"
"2050","ENSG00000124422",1,"USP22"
"2051","ENSG00000124440",1,"HIF3A"
"2052","ENSG00000124469",1,"CEACAM8"
"2053","ENSG00000124486",3,"USP9X"
"2054","ENSG00000124541",1,"RRP36"
"2055","ENSG00000124570",4,"SERPINB6"
"2056","ENSG00000124571",1,"XPO5"
"2057","ENSG00000124574",1,"ABCC10"
"2058","ENSG00000124575",1,"HIST1H1D"
"2059","ENSG00000124587",1,"PEX6"
"2060","ENSG00000124588",4,"NQO2"
"2061","ENSG00000124610",2,"HIST1H1A"
"2062","ENSG00000124614",1,"RPS10"
"2063","ENSG00000124664",15,"SPDEF"
"2064","ENSG00000124713",6,"GNMT"
"2065","ENSG00000124721",1,"DNAH8"
"2066","ENSG00000124762",53,"CDKN1A"
"2067","ENSG00000124766",10,"SOX4"
"2068","ENSG00000124767",8,"GLO1"
"2069","ENSG00000124772",1,"CPNE5"
"2070","ENSG00000124782",4,"RREB1"
"2071","ENSG00000124788",1,"ATXN1"
"2072","ENSG00000124795",3,"DEK"
"2073","ENSG00000124813",16,"RUNX2"
"2074","ENSG00000124831",1,"LRRFIP1"
"2075","ENSG00000124839",1,"RAB17"
"2076","ENSG00000124935",1,"SCGB1D2"
"2077","ENSG00000125084",8,"WNT1"
"2078","ENSG00000125089",1,"SH3TC1"
"2079","ENSG00000125107",1,"CNOT1"
"2080","ENSG00000125122",1,"LRRC29"
"2081","ENSG00000125148",7,"MT2A"
"2082","ENSG00000125166",1,"GOT2"
"2083","ENSG00000125249",1,"RAP2A"
"2084","ENSG00000125257",5,"ABCC4"
"2085","ENSG00000125266",3,"EFNB2"
"2086","ENSG00000125347",3,"IRF1"
"2087","ENSG00000125354",3,"SEPTIN6"
"2088","ENSG00000125378",5,"BMP4"
"2089","ENSG00000125384",3,"PTGER2"
"2090","ENSG00000125398",15,"SOX9"
"2091","ENSG00000125458",1,"NT5C"
"2092","ENSG00000125482",1,"TTF1"
"2093","ENSG00000125508",1,"SRMS"
"2094","ENSG00000125510",1,"OPRL1"
"2095","ENSG00000125520",1,"SLC2A4RG"
"2096","ENSG00000125531",1,"FNDC11"
"2097","ENSG00000125534",1,"PPDPF"
"2098","ENSG00000125538",19,"IL1B"
"2099","ENSG00000125618",2,"PAX8"
"2100","ENSG00000125651",1,"GTF2F1"
"2101","ENSG00000125652",1,"ALKBH7"
"2102","ENSG00000125686",8,"MED1"
"2103","ENSG00000125730",1,"C3"
"2104","ENSG00000125735",1,"TNFSF14"
"2105","ENSG00000125753",1,"VASP"
"2106","ENSG00000125775",1,"SDCBP2"
"2107","ENSG00000125787",4,"GNRH2"
"2108","ENSG00000125798",4,"FOXA2"
"2109","ENSG00000125814",1,"NAPB"
"2110","ENSG00000125818",1,"PSMF1"
"2111","ENSG00000125844",1,"RRBP1"
"2112","ENSG00000125845",11,"BMP2"
"2113","ENSG00000125846",1,"ZNF133"
"2114","ENSG00000125850",1,"OVOL2"
"2115","ENSG00000125851",1,"PCSK2"
"2116","ENSG00000125872",1,"LRRN4"
"2117","ENSG00000125885",1,"MCM8"
"2118","ENSG00000125944",1,"HNRNPR"
"2119","ENSG00000125952",1,"MAX"
"2120","ENSG00000125966",1,"MMP24"
"2121","ENSG00000125968",25,"ID1"
"2122","ENSG00000125970",2,"RALY"
"2123","ENSG00000126003",1,"PLAGL2"
"2124","ENSG00000126010",4,"GRPR"
"2125","ENSG00000126012",2,"KDM5C"
"2126","ENSG00000126016",1,"AMOT"
"2127","ENSG00000126067",2,"PSMB2"
"2128","ENSG00000126091",1,"ST3GAL3"
"2129","ENSG00000126214",1,"KLC1"
"2130","ENSG00000126215",8,"XRCC3"
"2131","ENSG00000126217",1,"MCF2L"
"2132","ENSG00000126231",1,"PROZ"
"2133","ENSG00000126233",1,"SLURP1"
"2134","ENSG00000126247",1,"CAPNS1"
"2135","ENSG00000126261",1,"UBA2"
"2136","ENSG00000126266",2,"FFAR1"
"2137","ENSG00000126337",1,"KRT36"
"2138","ENSG00000126351",1,"THRA"
"2139","ENSG00000126353",2,"CCR7"
"2140","ENSG00000126432",2,"PRDX5"
"2141","ENSG00000126545",1,"CSN1S1"
"2142","ENSG00000126561",9,"STAT5A"
"2143","ENSG00000126581",3,"BECN1"
"2144","ENSG00000126583",1,"PRKCG"
"2145","ENSG00000126602",4,"TRAP1"
"2146","ENSG00000126653",1,"NSRP1"
"2147","ENSG00000126705",1,"AHDC1"
"2148","ENSG00000126756",5,"UXT"
"2149","ENSG00000126767",5,"ELK1"
"2150","ENSG00000126773",1,"PCNX4"
"2151","ENSG00000126778",2,"SIX1"
"2152","ENSG00000126785",1,"RHOJ"
"2153","ENSG00000126787",2,"DLGAP5"
"2154","ENSG00000126803",1,"HSPA2"
"2155","ENSG00000126804",1,"ZBTB1"
"2156","ENSG00000126822",1,"PLEKHG3"
"2157","ENSG00000126838",1,"PZP"
"2158","ENSG00000126870",1,"WDR60"
"2159","ENSG00000126934",1,"MAP2K2"
"2160","ENSG00000126945",1,"HNRNPH2"
"2161","ENSG00000126970",2,"ZC4H2"
"2162","ENSG00000127022",2,"CANX"
"2163","ENSG00000127083",1,"OMD"
"2164","ENSG00000127124",1,"HIVEP3"
"2165","ENSG00000127191",3,"TRAF2"
"2166","ENSG00000127324",3,"TSPAN8"
"2167","ENSG00000127328",1,"RAB3IP"
"2168","ENSG00000127329",1,"PTPRB"
"2169","ENSG00000127415",1,"IDUA"
"2170","ENSG00000127418",1,"FGFRL1"
"2171","ENSG00000127445",6,"PIN1"
"2172","ENSG00000127481",1,"UBR4"
"2173","ENSG00000127483",2,"HP1BP3"
"2174","ENSG00000127511",2,"SIN3B"
"2175","ENSG00000127527",1,"EPS15L1"
"2176","ENSG00000127533",1,"F2RL3"
"2177","ENSG00000127603",1,"MACF1"
"2178","ENSG00000127616",10,"SMARCA4"
"2179","ENSG00000127663",1,"KDM4B"
"2180","ENSG00000127824",1,"TUBA4A"
"2181","ENSG00000127863",1,"TNFRSF19"
"2182","ENSG00000127870",1,"RNF6"
"2183","ENSG00000127903",1,"ZNF835"
"2184","ENSG00000127946",2,"HIP1"
"2185","ENSG00000127947",1,"PTPN12"
"2186","ENSG00000127951",2,"FGL2"
"2187","ENSG00000127952",1,"STYXL1"
"2188","ENSG00000127954",5,"STEAP4"
"2189","ENSG00000127955",2,"GNAI1"
"2190","ENSG00000128016",4,"ZFP36"
"2191","ENSG00000128039",2,"SRD5A3"
"2192","ENSG00000128045",1,"RASL11B"
"2193","ENSG00000128050",1,"PAICS"
"2194","ENSG00000128052",7,"KDR"
"2195","ENSG00000128165",1,"ADM2"
"2196","ENSG00000128245",1,"YWHAH"
"2197","ENSG00000128266",1,"GNAZ"
"2198","ENSG00000128272",3,"ATF4"
"2199","ENSG00000128284",1,"APOL3"
"2200","ENSG00000128309",1,"MPST"
"2201","ENSG00000128340",1,"RAC2"
"2202","ENSG00000128510",4,"CPA4"
"2203","ENSG00000128563",1,"PRKRIP1"
"2204","ENSG00000128567",4,"PODXL"
"2205","ENSG00000128573",1,"FOXP2"
"2206","ENSG00000128585",1,"MKLN1"
"2207","ENSG00000128595",1,"CALU"
"2208","ENSG00000128602",1,"SMO"
"2209","ENSG00000128609",1,"NDUFA5"
"2210","ENSG00000128652",5,"HOXD3"
"2211","ENSG00000128655",1,"PDE11A"
"2212","ENSG00000128710",1,"HOXD10"
"2213","ENSG00000128731",1,"HERC2"
"2214","ENSG00000128829",1,"EIF2AK4"
"2215","ENSG00000128833",1,"MYO5C"
"2216","ENSG00000128891",2,"CCDC32"
"2217","ENSG00000128918",2,"ALDH1A2"
"2218","ENSG00000128944",2,"KNSTRN"
"2219","ENSG00000129003",1,"VPS13C"
"2220","ENSG00000129009",1,"ISLR"
"2221","ENSG00000129038",1,"LOXL1"
"2222","ENSG00000129084",2,"PSMA1"
"2223","ENSG00000129173",1,"E2F8"
"2224","ENSG00000129197",1,"RPAIN"
"2225","ENSG00000129214",11,"SHBG"
"2226","ENSG00000129235",1,"TXNDC17"
"2227","ENSG00000129351",3,"ILF3"
"2228","ENSG00000129353",1,"SLC44A2"
"2229","ENSG00000129354",1,"AP1M2"
"2230","ENSG00000129422",1,"MTUS1"
"2231","ENSG00000129437",8,"KLK14"
"2232","ENSG00000129450",1,"SIGLEC9"
"2233","ENSG00000129451",8,"KLK10"
"2234","ENSG00000129455",1,"KLK8"
"2235","ENSG00000129472",1,"RAB2B"
"2236","ENSG00000129474",1,"AJUBA"
"2237","ENSG00000129514",33,"FOXA1"
"2238","ENSG00000129538",6,"RNASE1"
"2239","ENSG00000129559",2,"NEDD8"
"2240","ENSG00000129566",2,"TEP1"
"2241","ENSG00000129596",1,"CDO1"
"2242","ENSG00000129625",1,"REEP5"
"2243","ENSG00000129636",2,"ITFG1"
"2244","ENSG00000129654",1,"FOXJ1"
"2245","ENSG00000129657",2,"SEC14L1"
"2246","ENSG00000129667",1,"RHBDF2"
"2247","ENSG00000129673",2,"AANAT"
"2248","ENSG00000129682",2,"FGF13"
"2249","ENSG00000129691",2,"ASH2L"
"2250","ENSG00000129757",1,"CDKN1C"
"2251","ENSG00000129810",1,"SGO1"
"2252","ENSG00000129910",2,"CDH15"
"2253","ENSG00000129925",1,"TMEM8A"
"2254","ENSG00000129932",1,"DOHH"
"2255","ENSG00000129946",1,"SHC2"
"2256","ENSG00000129988",1,"LBP"
"2257","ENSG00000130023",1,"ERMARD"
"2258","ENSG00000130052",1,"STARD8"
"2259","ENSG00000130066",3,"SAT1"
"2260","ENSG00000130119",1,"GNL3L"
"2261","ENSG00000130147",1,"SH3BP4"
"2262","ENSG00000130158",1,"DOCK6"
"2263","ENSG00000130164",2,"LDLR"
"2264","ENSG00000130202",2,"NECTIN2"
"2265","ENSG00000130203",6,"APOE"
"2266","ENSG00000130222",3,"GADD45G"
"2267","ENSG00000130226",1,"DPP6"
"2268","ENSG00000130227",1,"XPO7"
"2269","ENSG00000130234",1,"ACE2"
"2270","ENSG00000130255",1,"RPL36"
"2271","ENSG00000130294",1,"KIF1A"
"2272","ENSG00000130304",1,"SLC27A1"
"2273","ENSG00000130313",1,"PGLS"
"2274","ENSG00000130332",1,"LSM7"
"2275","ENSG00000130338",1,"TULP4"
"2276","ENSG00000130340",1,"SNX9"
"2277","ENSG00000130363",1,"RSPH3"
"2278","ENSG00000130383",1,"FUT5"
"2279","ENSG00000130402",2,"ACTN4"
"2280","ENSG00000130414",2,"NDUFA10"
"2281","ENSG00000130427",2,"EPO"
"2282","ENSG00000130449",1,"ZSWIM6"
"2283","ENSG00000130508",2,"PXDN"
"2284","ENSG00000130513",29,"GDF15"
"2285","ENSG00000130518",1,"IQCN"
"2286","ENSG00000130522",5,"JUND"
"2287","ENSG00000130529",4,"TRPM4"
"2288","ENSG00000130584",3,"ZBTB46"
"2289","ENSG00000130590",1,"SAMD10"
"2290","ENSG00000130600",3,"H19"
"2291","ENSG00000130635",1,"COL5A1"
"2292","ENSG00000130638",1,"ATXN10"
"2293","ENSG00000130649",5,"CYP2E1"
"2294","ENSG00000130653",1,"PNPLA7"
"2295","ENSG00000130656",1,"HBZ"
"2296","ENSG00000130669",6,"PAK4"
"2297","ENSG00000130675",2,"MNX1"
"2298","ENSG00000130699",1,"TAF4"
"2299","ENSG00000130700",1,"GATA5"
"2300","ENSG00000130701",1,"RBBP8NL"
"2301","ENSG00000130702",3,"LAMA5"
"2302","ENSG00000130703",1,"OSBPL2"
"2303","ENSG00000130706",1,"ADRM1"
"2304","ENSG00000130707",2,"ASS1"
"2305","ENSG00000130714",1,"POMT1"
"2306","ENSG00000130724",1,"CHMP2A"
"2307","ENSG00000130726",3,"TRIM28"
"2308","ENSG00000130741",1,"EIF2S3"
"2309","ENSG00000130762",1,"ARHGEF16"
"2310","ENSG00000130768",2,"SMPDL3B"
"2311","ENSG00000130783",1,"CCDC62"
"2312","ENSG00000130787",1,"HIP1R"
"2313","ENSG00000130810",1,"PPAN"
"2314","ENSG00000130812",1,"ANGPTL6"
"2315","ENSG00000130816",12,"DNMT1"
"2316","ENSG00000130826",3,"DKC1"
"2317","ENSG00000130844",1,"ZNF331"
"2318","ENSG00000130856",1,"ZNF236"
"2319","ENSG00000130939",1,"UBE4B"
"2320","ENSG00000130940",1,"CASZ1"
"2321","ENSG00000130948",6,"HSD17B3"
"2322","ENSG00000130985",1,"UBA1"
"2323","ENSG00000130988",2,"RGN"
"2324","ENSG00000131016",2,"AKAP12"
"2325","ENSG00000131037",1,"EPS8L1"
"2326","ENSG00000131051",3,"RBM39"
"2327","ENSG00000131055",1,"COX4I2"
"2328","ENSG00000131089",1,"ARHGEF9"
"2329","ENSG00000131149",1,"GSE1"
"2330","ENSG00000131187",2,"F12"
"2331","ENSG00000131196",4,"NFATC1"
"2332","ENSG00000131203",3,"IDO1"
"2333","ENSG00000131236",1,"CAP1"
"2334","ENSG00000131238",1,"PPT1"
"2335","ENSG00000131351",1,"HAUS8"
"2336","ENSG00000131368",1,"MRPS25"
"2337","ENSG00000131374",1,"TBC1D5"
"2338","ENSG00000131375",1,"CAPN7"
"2339","ENSG00000131400",1,"NAPSA"
"2340","ENSG00000131408",1,"NR1H2"
"2341","ENSG00000131435",2,"PDLIM4"
"2342","ENSG00000131437",1,"KIF3A"
"2343","ENSG00000131446",2,"MGAT1"
"2344","ENSG00000131470",1,"PSMC3IP"
"2345","ENSG00000131473",1,"ACLY"
"2346","ENSG00000131475",1,"VPS25"
"2347","ENSG00000131503",1,"ANKHD1"
"2348","ENSG00000131508",3,"UBE2D2"
"2349","ENSG00000131558",1,"EXOC4"
"2350","ENSG00000131591",1,"C1orf159"
"2351","ENSG00000131669",1,"NINJ1"
"2352","ENSG00000131711",1,"MAP1B"
"2353","ENSG00000131737",2,"KRT34"
"2354","ENSG00000131738",1,"KRT33B"
"2355","ENSG00000131746",2,"TNS4"
"2356","ENSG00000131747",8,"TOP2A"
"2357","ENSG00000131759",5,"RARA"
"2358","ENSG00000131771",1,"PPP1R1B"
"2359","ENSG00000131778",1,"CHD1L"
"2360","ENSG00000131788",4,"PIAS3"
"2361","ENSG00000131808",2,"FSHB"
"2362","ENSG00000131828",2,"PDHA1"
"2363","ENSG00000131844",2,"MCCC2"
"2364","ENSG00000131849",1,"ZNF132"
"2365","ENSG00000131910",2,"NR0B2"
"2366","ENSG00000131914",4,"LIN28A"
"2367","ENSG00000131981",17,"LGALS3"
"2368","ENSG00000132002",1,"DNAJB1"
"2369","ENSG00000132003",1,"ZSWIM4"
"2370","ENSG00000132024",1,"CC2D1A"
"2371","ENSG00000132109",1,"TRIM21"
"2372","ENSG00000132122",1,"SPATA6"
"2373","ENSG00000132128",1,"LRRC41"
"2374","ENSG00000132155",5,"RAF1"
"2375","ENSG00000132170",24,"PPARG"
"2376","ENSG00000132182",2,"NUP210"
"2377","ENSG00000132199",1,"ENOSF1"
"2378","ENSG00000132300",1,"PTCD3"
"2379","ENSG00000132326",1,"PER2"
"2380","ENSG00000132329",2,"RAMP1"
"2381","ENSG00000132334",1,"PTPRE"
"2382","ENSG00000132341",4,"RAN"
"2383","ENSG00000132356",10,"PRKAA1"
"2384","ENSG00000132376",1,"INPP5K"
"2385","ENSG00000132386",7,"SERPINF1"
"2386","ENSG00000132394",2,"EEFSEC"
"2387","ENSG00000132405",1,"TBC1D14"
"2388","ENSG00000132424",1,"PNISR"
"2389","ENSG00000132436",1,"FIGNL1"
"2390","ENSG00000132437",4,"DDC"
"2391","ENSG00000132465",1,"JCHAIN"
"2392","ENSG00000132466",2,"ANKRD17"
"2393","ENSG00000132470",10,"ITGB4"
"2394","ENSG00000132481",1,"TRIM47"
"2395","ENSG00000132507",1,"EIF5A"
"2396","ENSG00000132510",4,"KDM6B"
"2397","ENSG00000132530",4,"XAF1"
"2398","ENSG00000132549",1,"VPS13B"
"2399","ENSG00000132589",4,"FLOT2"
"2400","ENSG00000132604",1,"TERF2"
"2401","ENSG00000132612",1,"VPS4A"
"2402","ENSG00000132646",4,"PCNA"
"2403","ENSG00000132669",1,"RIN2"
"2404","ENSG00000132670",2,"PTPRA"
"2405","ENSG00000132671",4,"SSTR4"
"2406","ENSG00000132676",1,"DAP3"
"2407","ENSG00000132688",2,"NES"
"2408","ENSG00000132693",14,"CRP"
"2409","ENSG00000132694",1,"ARHGEF11"
"2410","ENSG00000132698",1,"RAB25"
"2411","ENSG00000132703",1,"APCS"
"2412","ENSG00000132716",1,"DCAF8"
"2413","ENSG00000132746",1,"ALDH3B2"
"2414","ENSG00000132749",1,"TESMIN"
"2415","ENSG00000132780",1,"NASP"
"2416","ENSG00000132781",3,"MUTYH"
"2417","ENSG00000132821",1,"VSTM2L"
"2418","ENSG00000132840",1,"BHMT2"
"2419","ENSG00000132849",2,"PATJ"
"2420","ENSG00000132906",8,"CASP9"
"2421","ENSG00000132958",1,"TPTE2"
"2422","ENSG00000132964",2,"CDK8"
"2423","ENSG00000132970",6,"WASF3"
"2424","ENSG00000132972",1,"RNF17"
"2425","ENSG00000133019",4,"CHRM3"
"2426","ENSG00000133026",3,"MYH10"
"2427","ENSG00000133048",6,"CHI3L1"
"2428","ENSG00000133056",2,"PIK3C2B"
"2429","ENSG00000133063",1,"CHIT1"
"2430","ENSG00000133065",3,"SLC41A1"
"2431","ENSG00000133101",3,"CCNA1"
"2432","ENSG00000133110",6,"POSTN"
"2433","ENSG00000133112",8,"TPT1"
"2434","ENSG00000133116",2,"KL"
"2435","ENSG00000133195",1,"SLC39A11"
"2436","ENSG00000133216",7,"EPHB2"
"2437","ENSG00000133226",2,"SRRM1"
"2438","ENSG00000133313",3,"CNDP2"
"2439","ENSG00000133315",2,"MACROD1"
"2440","ENSG00000133318",1,"RTN3"
"2441","ENSG00000133392",2,"MYH11"
"2442","ENSG00000133401",4,"PDZD2"
"2443","ENSG00000133433",1,"GSTT2B"
"2444","ENSG00000133460",1,"SLC2A11"
"2445","ENSG00000133466",1,"C1QTNF6"
"2446","ENSG00000133475",1,"GGT2"
"2447","ENSG00000133477",1,"FAM83F"
"2448","ENSG00000133612",2,"AGAP3"
"2449","ENSG00000133624",1,"ZNF767P"
"2450","ENSG00000133627",1,"ACTR3B"
"2451","ENSG00000133636",1,"NTS"
"2452","ENSG00000133639",1,"BTG1"
"2453","ENSG00000133703",9,"KRAS"
"2454","ENSG00000133740",3,"E2F5"
"2455","ENSG00000133742",1,"CA1"
"2456","ENSG00000133789",1,"SWAP70"
"2457","ENSG00000133794",1,"ARNTL"
"2458","ENSG00000133800",1,"LYVE1"
"2459","ENSG00000133812",1,"SBF2"
"2460","ENSG00000133816",2,"MICAL2"
"2461","ENSG00000133835",6,"HSD17B4"
"2462","ENSG00000133863",1,"TEX15"
"2463","ENSG00000133872",1,"SARAF"
"2464","ENSG00000133884",1,"DPF2"
"2465","ENSG00000133895",3,"MEN1"
"2466","ENSG00000133961",3,"NUMB"
"2467","ENSG00000133985",1,"TTC9"
"2468","ENSG00000134001",5,"EIF2S1"
"2469","ENSG00000134013",3,"LOXL2"
"2470","ENSG00000134020",2,"PEBP4"
"2471","ENSG00000134030",1,"CTIF"
"2472","ENSG00000134046",2,"MBD2"
"2473","ENSG00000134057",9,"CCNB1"
"2474","ENSG00000134058",3,"CDK7"
"2475","ENSG00000134061",1,"CD180"
"2476","ENSG00000134070",1,"IRAK2"
"2477","ENSG00000134072",1,"CAMK1"
"2478","ENSG00000134086",5,"VHL"
"2479","ENSG00000134108",1,"ARL8B"
"2480","ENSG00000134115",1,"CNTN6"
"2481","ENSG00000134121",2,"CHL1"
"2482","ENSG00000134184",61,"GSTM1"
"2483","ENSG00000134186",1,"PRPF38B"
"2484","ENSG00000134193",3,"REG4"
"2485","ENSG00000134202",5,"GSTM3"
"2486","ENSG00000134215",13,"VAV3"
"2487","ENSG00000134242",2,"PTPN22"
"2488","ENSG00000134243",3,"SORT1"
"2489","ENSG00000134247",1,"PTGFRN"
"2490","ENSG00000134250",2,"NOTCH2"
"2491","ENSG00000134258",1,"VTCN1"
"2492","ENSG00000134259",7,"NGF"
"2493","ENSG00000134278",1,"SPIRE1"
"2494","ENSG00000134283",1,"PPHLN1"
"2495","ENSG00000134287",1,"ARF3"
"2496","ENSG00000134308",2,"YWHAQ"
"2497","ENSG00000134313",2,"KIDINS220"
"2498","ENSG00000134317",1,"GRHL1"
"2499","ENSG00000134318",2,"ROCK2"
"2500","ENSG00000134323",4,"MYCN"
"2501","ENSG00000134324",1,"LPIN1"
"2502","ENSG00000134333",7,"LDHA"
"2503","ENSG00000134339",1,"SAA2"
"2504","ENSG00000134352",4,"IL6ST"
"2505","ENSG00000134363",1,"FST"
"2506","ENSG00000134369",1,"NAV1"
"2507","ENSG00000134371",1,"CDC73"
"2508","ENSG00000134440",1,"NARS"
"2509","ENSG00000134443",2,"GRP"
"2510","ENSG00000134460",1,"IL2RA"
"2511","ENSG00000134470",1,"IL15RA"
"2512","ENSG00000134480",1,"CCNH"
"2513","ENSG00000134516",2,"DOCK2"
"2514","ENSG00000134531",2,"EMP1"
"2515","ENSG00000134532",2,"SOX5"
"2516","ENSG00000134538",1,"SLCO1B1"
"2517","ENSG00000134574",3,"DDB2"
"2518","ENSG00000134575",2,"ACP2"
"2519","ENSG00000134602",3,"STK26"
"2520","ENSG00000134640",1,"MTNR1B"
"2521","ENSG00000134717",1,"BTF3L4"
"2522","ENSG00000134744",2,"TUT4"
"2523","ENSG00000134755",1,"DSC2"
"2524","ENSG00000134762",1,"DSC3"
"2525","ENSG00000134765",1,"DSC1"
"2526","ENSG00000134769",1,"DTNA"
"2527","ENSG00000134780",1,"DAGLA"
"2528","ENSG00000134817",1,"APLNR"
"2529","ENSG00000134827",1,"TCN1"
"2530","ENSG00000134852",1,"CLOCK"
"2531","ENSG00000134853",2,"PDGFRA"
"2532","ENSG00000134864",1,"GGACT"
"2533","ENSG00000134871",2,"COL4A2"
"2534","ENSG00000134882",1,"UBAC2"
"2535","ENSG00000134899",4,"ERCC5"
"2536","ENSG00000134910",1,"STT3A"
"2537","ENSG00000134954",17,"ETS1"
"2538","ENSG00000134962",1,"KLB"
"2539","ENSG00000134982",20,"APC"
"2540","ENSG00000134996",1,"OSTF1"
"2541","ENSG00000135002",1,"RFK"
"2542","ENSG00000135046",9,"ANXA1"
"2543","ENSG00000135047",3,"CTSL"
"2544","ENSG00000135052",6,"GOLM1"
"2545","ENSG00000135069",1,"PSAT1"
"2546","ENSG00000135074",1,"ADAM19"
"2547","ENSG00000135077",4,"HAVCR2"
"2548","ENSG00000135100",2,"HNF1A"
"2549","ENSG00000135108",1,"FBXO21"
"2550","ENSG00000135111",1,"TBX3"
"2551","ENSG00000135116",3,"HRK"
"2552","ENSG00000135124",1,"P2RX4"
"2553","ENSG00000135127",1,"BICDL1"
"2554","ENSG00000135218",1,"CD36"
"2555","ENSG00000135226",3,"UGT2B28"
"2556","ENSG00000135250",2,"SRPK2"
"2557","ENSG00000135269",3,"TES"
"2558","ENSG00000135312",2,"HTR1B"
"2559","ENSG00000135318",4,"NT5E"
"2560","ENSG00000135333",2,"EPHA7"
"2561","ENSG00000135341",5,"MAP3K7"
"2562","ENSG00000135346",3,"CGA"
"2563","ENSG00000135363",1,"LMO2"
"2564","ENSG00000135372",1,"NAT10"
"2565","ENSG00000135373",7,"EHF"
"2566","ENSG00000135374",2,"ELF5"
"2567","ENSG00000135387",2,"CAPRIN1"
"2568","ENSG00000135390",1,"ATP5MC2"
"2569","ENSG00000135404",1,"CD63"
"2570","ENSG00000135406",2,"PRPH"
"2571","ENSG00000135424",3,"ITGA7"
"2572","ENSG00000135439",2,"AGAP2"
"2573","ENSG00000135446",7,"CDK4"
"2574","ENSG00000135476",1,"ESPL1"
"2575","ENSG00000135480",1,"KRT7"
"2576","ENSG00000135486",3,"HNRNPA1"
"2577","ENSG00000135503",1,"ACVR1B"
"2578","ENSG00000135506",1,"OS9"
"2579","ENSG00000135535",1,"CD164"
"2580","ENSG00000135537",1,"AFG1L"
"2581","ENSG00000135547",1,"HEY2"
"2582","ENSG00000135549",1,"PKIB"
"2583","ENSG00000135577",3,"NMBR"
"2584","ENSG00000135622",1,"SEMA4F"
"2585","ENSG00000135636",1,"DYSF"
"2586","ENSG00000135655",1,"USP15"
"2587","ENSG00000135677",1,"GNS"
"2588","ENSG00000135678",1,"CPM"
"2589","ENSG00000135679",43,"MDM2"
"2590","ENSG00000135698",1,"MPHOSPH6"
"2591","ENSG00000135744",2,"AGT"
"2592","ENSG00000135749",1,"PCNX2"
"2593","ENSG00000135766",1,"EGLN1"
"2594","ENSG00000135823",1,"STX6"
"2595","ENSG00000135824",1,"RGS8"
"2596","ENSG00000135828",55,"RNASEL"
"2597","ENSG00000135829",2,"DHX9"
"2598","ENSG00000135838",1,"NPL"
