Drug,Disease,LossDiff
quinine,Kidney Renal Clear Cell Carcinoma,-0.00040342619785898036
quinine,Colon Adenocarcinoma,0.0005567289764267236
quinine,Uterine Corpus Endometrial Carcinoma,-6.236251478158316e-05
quinine,Head and Neck Squamous Cell Carcinoma,0.00042298862776776194
quinine,Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma,0.0004628935862671296
Quinolone Antibacterials,Kidney Renal Papillary Cell Carcinoma,0.0004637858896473501
Quinolone Antibacterials,Thyroid Carcinoma,-1.8431898206475174e-05
Quinolone Antibacterials,Liver Hepatocellular Carcinoma,0.0006401692821941141
Quinolone Antibacterials,Breast Invasive Carcinoma,7.52923158070129e-05
Quinolone Antibacterials,Prostate Adenocarcinoma,3.83468800290534e-06
Quinolone Antibacterials,Bladder Urothelial Carcinoma,0.0008810427980727841
Quinolone Antibacterials,Stomach Adenocarcinoma,0.000649070515754624
Quinolone Antibacterials,Lung Squamous Cell Carcinoma,0.0006538720461338743
Quinolone Antibacterials,Ovarian Serous Cystadenocarcinoma,8.604329616868078e-05
Quinolone Antibacterials,Brain Lower Grade Glioma,0.0003737060896719102
Quinolone Antibacterials,Skin Cutaneous Melanoma,0.0008730188089349112
Quinolone Antibacterials,Lung Adenocarcinoma,0.0008175349102595653
Quinolone Antibacterials,Kidney Renal Clear Cell Carcinoma,-0.0001787472573610782
Quinolone Antibacterials,Colon Adenocarcinoma,0.0006975360638321937
Quinolone Antibacterials,Uterine Corpus Endometrial Carcinoma,-2.7557912908710013e-05
Quinolone Antibacterials,Head and Neck Squamous Cell Carcinoma,0.0009251609066416089
Quinolone Antibacterials,Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma,0.0005614368211139225
radiotherapy,Kidney Renal Papillary Cell Carcinoma,0.0012061943603909387
radiotherapy,Thyroid Carcinoma,0.00035661090673370607
radiotherapy,Liver Hepatocellular Carcinoma,0.002268104837570728
radiotherapy,Breast Invasive Carcinoma,0.00041569859907336637
radiotherapy,Prostate Adenocarcinoma,0.00013056667038122502
radiotherapy,Bladder Urothelial Carcinoma,0.004921066923411643
radiotherapy,Stomach Adenocarcinoma,0.0011138838194738043
radiotherapy,Lung Squamous Cell Carcinoma,0.001089829819117294
radiotherapy,Ovarian Serous Cystadenocarcinoma,0.004019842963906739
radiotherapy,Brain Lower Grade Glioma,0.001144136801953921
radiotherapy,Skin Cutaneous Melanoma,0.0014733379292568571
radiotherapy,Lung Adenocarcinoma,0.003268038140394269
radiotherapy,Kidney Renal Clear Cell Carcinoma,0.0024313744329488964
radiotherapy,Colon Adenocarcinoma,0.005827130546737275
radiotherapy,Uterine Corpus Endometrial Carcinoma,0.002301805460592754
radiotherapy,Head and Neck Squamous Cell Carcinoma,0.0037602817497882856
radiotherapy,Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma,0.003493880223144183
raloxifene,Kidney Renal Papillary Cell Carcinoma,0.0008342204641378192
raloxifene,Thyroid Carcinoma,2.077486027370623e-05
raloxifene,Liver Hepatocellular Carcinoma,0.002069080011726887
raloxifene,Breast Invasive Carcinoma,0.00033269979902548206
raloxifene,Prostate Adenocarcinoma,7.66250676388937e-05
raloxifene,Bladder Urothelial Carcinoma,0.007539624239944753
raloxifene,Stomach Adenocarcinoma,-0.00028885329180273757
raloxifene,Lung Squamous Cell Carcinoma,0.002399590752030223
raloxifene,Ovarian Serous Cystadenocarcinoma,0.0019586674372355393
raloxifene,Brain Lower Grade Glioma,0.0011193014709727557
raloxifene,Skin Cutaneous Melanoma,0.001148593813176113
raloxifene,Lung Adenocarcinoma,0.0021000255575646665
raloxifene,Kidney Renal Clear Cell Carcinoma,0.0010865999357058454
raloxifene,Colon Adenocarcinoma,0.0021244461869316224
raloxifene,Uterine Corpus Endometrial Carcinoma,0.0016888456279022135
raloxifene,Head and Neck Squamous Cell Carcinoma,0.003516962640176524
raloxifene,Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma,0.005756601393222813
raltitrexed,Kidney Renal Papillary Cell Carcinoma,0.0012599320917072998
raltitrexed,Thyroid Carcinoma,2.4939015169029437e-05
raltitrexed,Liver Hepatocellular Carcinoma,0.003448564887115557
raltitrexed,Breast Invasive Carcinoma,0.001103969126324239
raltitrexed,Prostate Adenocarcinoma,0.00019312589785562643
raltitrexed,Bladder Urothelial Carcinoma,0.004239327437383744
raltitrexed,Stomach Adenocarcinoma,0.0006609271113837689
raltitrexed,Lung Squamous Cell Carcinoma,0.0013418708002802982
raltitrexed,Ovarian Serous Cystadenocarcinoma,0.0008669291289884473
raltitrexed,Brain Lower Grade Glioma,0.0010451552887675742
raltitrexed,Skin Cutaneous Melanoma,0.0036837768001884985
raltitrexed,Lung Adenocarcinoma,0.0026221238736185426
raltitrexed,Kidney Renal Clear Cell Carcinoma,0.0028500445760213378
raltitrexed,Colon Adenocarcinoma,0.0018419963211120105
raltitrexed,Uterine Corpus Endometrial Carcinoma,0.002981916814652591
raltitrexed,Head and Neck Squamous Cell Carcinoma,0.0023808865680306824
raltitrexed,Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma,0.003095752095634291
ramipril,Kidney Renal Papillary Cell Carcinoma,0.00040068721138182274
ramipril,Thyroid Carcinoma,-7.528557696156318e-07
ramipril,Liver Hepatocellular Carcinoma,2.3030124595146972e-06
ramipril,Breast Invasive Carcinoma,7.316748925007e-05
ramipril,Prostate Adenocarcinoma,0.00014699077706967318
ramipril,Bladder Urothelial Carcinoma,0.001008808905517411
ramipril,Stomach Adenocarcinoma,0.0006288009733825262
ramipril,Lung Squamous Cell Carcinoma,0.0026543241036295793
ramipril,Ovarian Serous Cystadenocarcinoma,-0.0006589526726831884
ramipril,Brain Lower Grade Glioma,0.0011042832793146217
ramipril,Skin Cutaneous Melanoma,0.0006234880760037198
ramipril,Lung Adenocarcinoma,0.0029320083907864005
ramipril,Kidney Renal Clear Cell Carcinoma,0.000651657369274361
ramipril,Colon Adenocarcinoma,0.0009717581214314763
ramipril,Uterine Corpus Endometrial Carcinoma,0.00017289473760414564
ramipril,Head and Neck Squamous Cell Carcinoma,0.002338271712893725
ramipril,Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma,0.003655539696866811
ranibizumab,Kidney Renal Papillary Cell Carcinoma,0.0005229409894626169
ranibizumab,Thyroid Carcinoma,0.00027179597792299955
ranibizumab,Liver Hepatocellular Carcinoma,0.0007081158065026294
ranibizumab,Breast Invasive Carcinoma,9.430321033461197e-05
ranibizumab,Prostate Adenocarcinoma,2.0728268039723187e-05
ranibizumab,Bladder Urothelial Carcinoma,0.0014206648439390457
ranibizumab,Stomach Adenocarcinoma,0.0013804862060880275
ranibizumab,Lung Squamous Cell Carcinoma,0.0004945424330612625
ranibizumab,Ovarian Serous Cystadenocarcinoma,0.0005736183538958883
ranibizumab,Brain Lower Grade Glioma,1.006496743436447e-05
ranibizumab,Skin Cutaneous Melanoma,0.0012342353155317953
ranibizumab,Lung Adenocarcinoma,0.0005391023810589091
ranibizumab,Kidney Renal Clear Cell Carcinoma,-0.0005769771337509333
ranibizumab,Colon Adenocarcinoma,-9.926679640709924e-05
ranibizumab,Uterine Corpus Endometrial Carcinoma,0.00020893832922661004
ranibizumab,Head and Neck Squamous Cell Carcinoma,0.0008087214782152907
ranibizumab,Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma,0.002338361293077454
ranolazine,Kidney Renal Papillary Cell Carcinoma,0.0001822506407828106
ranolazine,Thyroid Carcinoma,-2.367113801566116e-05
ranolazine,Liver Hepatocellular Carcinoma,0.00010154209148793836
ranolazine,Breast Invasive Carcinoma,0.00013487571687620937
ranolazine,Prostate Adenocarcinoma,-2.8050713027354903e-05
ranolazine,Bladder Urothelial Carcinoma,0.00030677143148274413
ranolazine,Stomach Adenocarcinoma,0.0007075036216495634
ranolazine,Lung Squamous Cell Carcinoma,0.0003132779629230864
ranolazine,Ovarian Serous Cystadenocarcinoma,0.0003321450207363741
ranolazine,Brain Lower Grade Glioma,0.000236213023381715
ranolazine,Skin Cutaneous Melanoma,0.0008265719537178251
ranolazine,Lung Adenocarcinoma,0.0006315957634893232
ranolazine,Kidney Renal Clear Cell Carcinoma,0.0008490566106942766
ranolazine,Colon Adenocarcinoma,0.0006660730344396016
ranolazine,Uterine Corpus Endometrial Carcinoma,0.0002766033428170833
ranolazine,Head and Neck Squamous Cell Carcinoma,0.0004037953421549001
ranolazine,Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma,0.0003388317335735608
rasagiline,Kidney Renal Papillary Cell Carcinoma,-5.15317462007836e-05
rasagiline,Thyroid Carcinoma,0.0001586699942973495
rasagiline,Liver Hepatocellular Carcinoma,0.0006275880552756186
rasagiline,Breast Invasive Carcinoma,-3.3957927124766973e-05
rasagiline,Prostate Adenocarcinoma,-1.2714175324221761e-06
rasagiline,Bladder Urothelial Carcinoma,0.0001105607417014598
rasagiline,Stomach Adenocarcinoma,0.0007093559823557638
rasagiline,Lung Squamous Cell Carcinoma,0.0007132688152869493
rasagiline,Ovarian Serous Cystadenocarcinoma,0.00033354881865468313
rasagiline,Brain Lower Grade Glioma,-0.00025408898880638906
rasagiline,Skin Cutaneous Melanoma,0.0005297941439260434
rasagiline,Lung Adenocarcinoma,0.0006279732053831588
rasagiline,Kidney Renal Clear Cell Carcinoma,0.0005113959197814543
rasagiline,Colon Adenocarcinoma,0.0006382325022515678
rasagiline,Uterine Corpus Endometrial Carcinoma,-0.00019958941070985503
rasagiline,Head and Neck Squamous Cell Carcinoma,0.00041587128857063506
rasagiline,Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma,0.0005689201571724672
rasburicase,Kidney Renal Papillary Cell Carcinoma,0.000453896774742174
rasburicase,Thyroid Carcinoma,-0.00016243011606010828
rasburicase,Liver Hepatocellular Carcinoma,0.001043332000843833
rasburicase,Breast Invasive Carcinoma,0.00014521333839354612
rasburicase,Prostate Adenocarcinoma,3.3312542567568356e-05
rasburicase,Bladder Urothelial Carcinoma,0.0009738434423326337
rasburicase,Stomach Adenocarcinoma,0.0005914154737130528
rasburicase,Lung Squamous Cell Carcinoma,0.0006345696636117726
rasburicase,Ovarian Serous Cystadenocarcinoma,3.988927513802754e-05
rasburicase,Brain Lower Grade Glioma,0.00045382452599719293
rasburicase,Skin Cutaneous Melanoma,0.0009288273539868718
rasburicase,Lung Adenocarcinoma,0.000758550202775643
rasburicase,Kidney Renal Clear Cell Carcinoma,-0.00025870484228319724
rasburicase,Colon Adenocarcinoma,0.000554981354287637
rasburicase,Uterine Corpus Endometrial Carcinoma,0.00012146366891588878
rasburicase,Head and Neck Squamous Cell Carcinoma,0.0004277010254448266
rasburicase,Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma,0.0008536077493971006
regadenoson,Kidney Renal Papillary Cell Carcinoma,1.9225668512146133e-06
regadenoson,Thyroid Carcinoma,0.00010683747347105255
regadenoson,Liver Hepatocellular Carcinoma,0.000681057877759661
regadenoson,Breast Invasive Carcinoma,5.481522277533957e-06
regadenoson,Prostate Adenocarcinoma,-6.859076127940615e-06
regadenoson,Bladder Urothelial Carcinoma,0.001287319011086563
regadenoson,Stomach Adenocarcinoma,0.000762546718234236
regadenoson,Lung Squamous Cell Carcinoma,0.00010248476934830997
regadenoson,Ovarian Serous Cystadenocarcinoma,0.002298994414248878
regadenoson,Brain Lower Grade Glioma,9.473156450536812e-05
regadenoson,Skin Cutaneous Melanoma,0.000755708698184665
regadenoson,Lung Adenocarcinoma,0.0008693134958892123
regadenoson,Kidney Renal Clear Cell Carcinoma,0.00010474943197689158
regadenoson,Colon Adenocarcinoma,0.000638552757609262
regadenoson,Uterine Corpus Endometrial Carcinoma,0.00019858487779787494
regadenoson,Head and Neck Squamous Cell Carcinoma,0.0004865677072311891
regadenoson,Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma,0.0012282761660489029
remifentanil,Kidney Renal Papillary Cell Carcinoma,8.962539938978665e-05
remifentanil,Thyroid Carcinoma,0.0001749339682811997
remifentanil,Liver Hepatocellular Carcinoma,0.0006451488207406042
remifentanil,Breast Invasive Carcinoma,0.00040464001205699484
remifentanil,Prostate Adenocarcinoma,4.529724205472449e-05
remifentanil,Bladder Urothelial Carcinoma,0.001655545114081669
remifentanil,Stomach Adenocarcinoma,0.0007495696840804089
remifentanil,Lung Squamous Cell Carcinoma,0.00030948955458023344
remifentanil,Ovarian Serous Cystadenocarcinoma,0.0009348601867903428
remifentanil,Brain Lower Grade Glioma,4.0486249945370646e-05
remifentanil,Skin Cutaneous Melanoma,0.0013204338218431922
remifentanil,Lung Adenocarcinoma,0.000228815794855719
remifentanil,Kidney Renal Clear Cell Carcinoma,-0.0005124220252037071
remifentanil,Colon Adenocarcinoma,0.0010632017882771295
remifentanil,Uterine Corpus Endometrial Carcinoma,0.0004306553093199772
remifentanil,Head and Neck Squamous Cell Carcinoma,0.00029494963624149273
remifentanil,Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma,0.0009310313517397167
repaglinide,Kidney Renal Papillary Cell Carcinoma,0.0004396425239198587
repaglinide,Thyroid Carcinoma,-0.0002752434546974599
repaglinide,Liver Hepatocellular Carcinoma,0.00032722201648610616
repaglinide,Breast Invasive Carcinoma,0.0006040339436330589
repaglinide,Prostate Adenocarcinoma,0.00020983557387311058
repaglinide,Bladder Urothelial Carcinoma,0.0013896935644077014
repaglinide,Stomach Adenocarcinoma,0.0006106740857002912
repaglinide,Lung Squamous Cell Carcinoma,0.0003993128465011875
repaglinide,Ovarian Serous Cystadenocarcinoma,0.0010062520029532785
repaglinide,Brain Lower Grade Glioma,0.0006882696886501783
repaglinide,Skin Cutaneous Melanoma,0.0011936052646513763
repaglinide,Lung Adenocarcinoma,0.0011379172124751369
repaglinide,Kidney Renal Clear Cell Carcinoma,0.0009435643427646911
repaglinide,Colon Adenocarcinoma,0.001590680682340201
repaglinide,Uterine Corpus Endometrial Carcinoma,0.0004263967405681524
repaglinide,Head and Neck Squamous Cell Carcinoma,0.0002065292772302718
repaglinide,Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma,0.0006835341182622162
ribavirin,Kidney Renal Papillary Cell Carcinoma,0.0006213233878708868
ribavirin,Thyroid Carcinoma,-5.8330366895958594e-05
ribavirin,Liver Hepatocellular Carcinoma,0.0016359933461742248
ribavirin,Breast Invasive Carcinoma,0.000425824570866723
ribavirin,Prostate Adenocarcinoma,2.6683083511480675e-05
ribavirin,Bladder Urothelial Carcinoma,0.0035133431203063113
ribavirin,Stomach Adenocarcinoma,0.0016592144400489172
ribavirin,Lung Squamous Cell Carcinoma,0.0012436730705772448
ribavirin,Ovarian Serous Cystadenocarcinoma,0.0003612416490393677
ribavirin,Brain Lower Grade Glioma,0.0006118139129471789
ribavirin,Skin Cutaneous Melanoma,0.002070108811033511
ribavirin,Lung Adenocarcinoma,0.002904798408101228
ribavirin,Kidney Renal Clear Cell Carcinoma,0.0006482291106994275
ribavirin,Colon Adenocarcinoma,0.0022326547515432115
ribavirin,Uterine Corpus Endometrial Carcinoma,0.00029622714314275767
ribavirin,Head and Neck Squamous Cell Carcinoma,0.0021157502825489894
ribavirin,Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma,0.0033082158592614374
rifampin,Kidney Renal Papillary Cell Carcinoma,0.0008967340818165526
rifampin,Thyroid Carcinoma,0.0001339678737250216
rifampin,Liver Hepatocellular Carcinoma,0.0010784581199408394
rifampin,Breast Invasive Carcinoma,0.00027102318392341893
rifampin,Prostate Adenocarcinoma,4.8933007316714624e-05
rifampin,Bladder Urothelial Carcinoma,0.0018414050557418403
rifampin,Stomach Adenocarcinoma,0.0007901837181597205
rifampin,Lung Squamous Cell Carcinoma,0.004748726620483157
rifampin,Ovarian Serous Cystadenocarcinoma,0.0015159485956923514
rifampin,Brain Lower Grade Glioma,0.0015825363959578787
rifampin,Skin Cutaneous Melanoma,0.002965682739856157
rifampin,Lung Adenocarcinoma,0.000725112025121688
rifampin,Kidney Renal Clear Cell Carcinoma,0.0008430307530439718
rifampin,Colon Adenocarcinoma,0.0051406448351898285
rifampin,Uterine Corpus Endometrial Carcinoma,3.581349952392343e-05
rifampin,Head and Neck Squamous Cell Carcinoma,0.0026106745912338413
rifampin,Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma,0.002756490043618459
risedronate,Kidney Renal Papillary Cell Carcinoma,6.821263251192145e-05
risedronate,Thyroid Carcinoma,-7.962892678651453e-05
risedronate,Liver Hepatocellular Carcinoma,0.0004077176411337202
risedronate,Breast Invasive Carcinoma,0.00013018645907433846
risedronate,Prostate Adenocarcinoma,4.685376490888816e-05
risedronate,Bladder Urothelial Carcinoma,0.00044853911369662213
risedronate,Stomach Adenocarcinoma,3.842318628399788e-05
risedronate,Lung Squamous Cell Carcinoma,0.00018528297859468079
risedronate,Ovarian Serous Cystadenocarcinoma,0.0005854652924324854
risedronate,Brain Lower Grade Glioma,-1.2751158284673992e-05
risedronate,Skin Cutaneous Melanoma,0.0010085236777552797
risedronate,Lung Adenocarcinoma,-0.00011565941187944296
risedronate,Kidney Renal Clear Cell Carcinoma,0.000647654241094231
risedronate,Colon Adenocarcinoma,-0.00012675170914384638
risedronate,Uterine Corpus Endometrial Carcinoma,-0.00025530035237661397
risedronate,Head and Neck Squamous Cell Carcinoma,7.346513005076493e-05
risedronate,Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma,0.000702183422717198
risperidone,Kidney Renal Papillary Cell Carcinoma,0.0009007258538877239
risperidone,Thyroid Carcinoma,0.0005296549759805129
risperidone,Liver Hepatocellular Carcinoma,0.0017147991524792626
risperidone,Breast Invasive Carcinoma,0.00041174617373990197
risperidone,Prostate Adenocarcinoma,0.00016921641816552944
risperidone,Bladder Urothelial Carcinoma,0.001774891806051182
risperidone,Stomach Adenocarcinoma,0.0013683252959887592
risperidone,Lung Squamous Cell Carcinoma,0.0006110061345468987
risperidone,Ovarian Serous Cystadenocarcinoma,0.0019339192874396004
risperidone,Brain Lower Grade Glioma,0.0008708844531944426
risperidone,Skin Cutaneous Melanoma,0.00274255785013251
risperidone,Lung Adenocarcinoma,0.0006171631223957808
risperidone,Kidney Renal Clear Cell Carcinoma,-0.00039940840349749206
risperidone,Colon Adenocarcinoma,0.0007468348960812776
risperidone,Uterine Corpus Endometrial Carcinoma,0.0008749119832423546
risperidone,Head and Neck Squamous Cell Carcinoma,0.0013223610402363529
risperidone,Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma,0.0018628582900220736
ritonavir,Kidney Renal Papillary Cell Carcinoma,0.0011125763948349743
ritonavir,Thyroid Carcinoma,0.0004182345572520337
ritonavir,Liver Hepatocellular Carcinoma,-0.00021860300501260754
ritonavir,Breast Invasive Carcinoma,0.0006728185549786714
ritonavir,Prostate Adenocarcinoma,8.461710594879521e-05
ritonavir,Bladder Urothelial Carcinoma,0.002507710208345737
ritonavir,Stomach Adenocarcinoma,0.0002942741828947493
ritonavir,Lung Squamous Cell Carcinoma,0.0018132788377226428
ritonavir,Ovarian Serous Cystadenocarcinoma,0.00040566934637762395
ritonavir,Brain Lower Grade Glioma,0.0003228231415979499
ritonavir,Skin Cutaneous Melanoma,0.00284135374782033
ritonavir,Lung Adenocarcinoma,0.0021953245878159056
ritonavir,Kidney Renal Clear Cell Carcinoma,-0.0004153809982996859
ritonavir,Colon Adenocarcinoma,-0.0002510921263375931
ritonavir,Uterine Corpus Endometrial Carcinoma,0.000734950195269396
ritonavir,Head and Neck Squamous Cell Carcinoma,0.0006653551069007668
ritonavir,Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma,0.0010139020058241798
rituximab,Kidney Renal Papillary Cell Carcinoma,0.003916704826223938
rituximab,Thyroid Carcinoma,9.915991262955879e-05
rituximab,Liver Hepatocellular Carcinoma,0.004816447840810501
rituximab,Breast Invasive Carcinoma,0.0005458114401549086
rituximab,Prostate Adenocarcinoma,-7.790925981263067e-05
rituximab,Bladder Urothelial Carcinoma,0.007052694722210684
rituximab,Stomach Adenocarcinoma,0.003234790710570834
rituximab,Lung Squamous Cell Carcinoma,9.998628630270012e-06
rituximab,Ovarian Serous Cystadenocarcinoma,0.0044909918509905555
rituximab,Brain Lower Grade Glioma,0.0016823593639270884
rituximab,Skin Cutaneous Melanoma,0.00321404871921509
rituximab,Lung Adenocarcinoma,0.0018324123231839185
rituximab,Kidney Renal Clear Cell Carcinoma,0.0042553419161301285
rituximab,Colon Adenocarcinoma,0.005981947322154929
rituximab,Uterine Corpus Endometrial Carcinoma,0.003925701179770041
rituximab,Head and Neck Squamous Cell Carcinoma,0.00581726696588063
rituximab,Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma,0.004959112595428136
rivaroxaban,Kidney Renal Papillary Cell Carcinoma,6.11057201583165e-05
rivaroxaban,Thyroid Carcinoma,-1.9572175700560344e-05
rivaroxaban,Liver Hepatocellular Carcinoma,-0.00022630528845265507
rivaroxaban,Breast Invasive Carcinoma,0.0001404139085057654
rivaroxaban,Prostate Adenocarcinoma,3.75207368528755e-05
rivaroxaban,Bladder Urothelial Carcinoma,0.0001230438629355124
rivaroxaban,Stomach Adenocarcinoma,0.0004075739698015668
rivaroxaban,Lung Squamous Cell Carcinoma,-0.00042360699362451457
rivaroxaban,Ovarian Serous Cystadenocarcinoma,0.00028316604082858634
rivaroxaban,Brain Lower Grade Glioma,0.00018704407143811387
rivaroxaban,Skin Cutaneous Melanoma,0.0005100271770163367
rivaroxaban,Lung Adenocarcinoma,0.00029366860327662003
rivaroxaban,Kidney Renal Clear Cell Carcinoma,0.0006857107293147258
rivaroxaban,Colon Adenocarcinoma,0.0005363909845368054
rivaroxaban,Uterine Corpus Endometrial Carcinoma,0.00014782282108837251
rivaroxaban,Head and Neck Squamous Cell Carcinoma,0.0004152615512082902
rivaroxaban,Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma,0.0002520844475789569
rivastigmine,Kidney Renal Papillary Cell Carcinoma,0.0019120024101222433
rivastigmine,Thyroid Carcinoma,0.0003529649566520344
rivastigmine,Liver Hepatocellular Carcinoma,0.0013559786841059185
rivastigmine,Breast Invasive Carcinoma,0.0002263870955579117
rivastigmine,Prostate Adenocarcinoma,0.00021992195588460263
rivastigmine,Bladder Urothelial Carcinoma,0.001737685757443097
rivastigmine,Stomach Adenocarcinoma,0.002328001188964057
rivastigmine,Lung Squamous Cell Carcinoma,0.0016303887794524075
rivastigmine,Ovarian Serous Cystadenocarcinoma,0.0018567364370051908
rivastigmine,Brain Lower Grade Glioma,0.00012138472359878305
rivastigmine,Skin Cutaneous Melanoma,0.0007156547812645408
rivastigmine,Lung Adenocarcinoma,0.000556154531835673
rivastigmine,Kidney Renal Clear Cell Carcinoma,0.0007140111350096068
rivastigmine,Colon Adenocarcinoma,0.0028004332130967978
rivastigmine,Uterine Corpus Endometrial Carcinoma,0.002202844177846225
rivastigmine,Head and Neck Squamous Cell Carcinoma,0.0025547608808817344
rivastigmine,Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma,0.0008259316872466699
rocuronium,Kidney Renal Papillary Cell Carcinoma,0.0008648229009372954
rocuronium,Thyroid Carcinoma,7.454542104493519e-05
rocuronium,Liver Hepatocellular Carcinoma,0.0012468217975874607
rocuronium,Breast Invasive Carcinoma,0.0003441070110499933
rocuronium,Prostate Adenocarcinoma,4.635098430994765e-05
rocuronium,Bladder Urothelial Carcinoma,0.0010111038284127515
rocuronium,Stomach Adenocarcinoma,0.0011166203329360802
rocuronium,Lung Squamous Cell Carcinoma,0.0021359137453187847
rocuronium,Ovarian Serous Cystadenocarcinoma,0.0012541954849490278
rocuronium,Brain Lower Grade Glioma,0.00027349195420489636
rocuronium,Skin Cutaneous Melanoma,0.0020040835888394336
rocuronium,Lung Adenocarcinoma,0.001047908323091562
rocuronium,Kidney Renal Clear Cell Carcinoma,0.001629759801121844
rocuronium,Colon Adenocarcinoma,0.0013871580611503175
rocuronium,Uterine Corpus Endometrial Carcinoma,0.0011619203842610504
rocuronium,Head and Neck Squamous Cell Carcinoma,0.00028979316883276374
rocuronium,Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma,0.002329090955582533
rofecoxib,Kidney Renal Papillary Cell Carcinoma,8.863025222066722e-06
rofecoxib,Thyroid Carcinoma,-0.0001636864956129684
rofecoxib,Liver Hepatocellular Carcinoma,0.000299088197839148
rofecoxib,Breast Invasive Carcinoma,0.0003515757127245833
rofecoxib,Prostate Adenocarcinoma,-1.1478250087977289e-05
rofecoxib,Bladder Urothelial Carcinoma,0.0019237435643682966
rofecoxib,Stomach Adenocarcinoma,0.0025859959432952273
rofecoxib,Lung Squamous Cell Carcinoma,0.0012007455488787899
rofecoxib,Ovarian Serous Cystadenocarcinoma,0.002566902389573822
rofecoxib,Brain Lower Grade Glioma,0.00035512516500307845
rofecoxib,Skin Cutaneous Melanoma,0.0006064646252657458
rofecoxib,Lung Adenocarcinoma,0.0017943132578516318
rofecoxib,Kidney Renal Clear Cell Carcinoma,0.0007034158420104242
rofecoxib,Colon Adenocarcinoma,0.00221766620176691
rofecoxib,Uterine Corpus Endometrial Carcinoma,0.0005588018662924743
rofecoxib,Head and Neck Squamous Cell Carcinoma,0.0032366585307920135
rofecoxib,Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma,0.002030371535908079
ropinirole,Kidney Renal Papillary Cell Carcinoma,5.6832502388598496e-05
ropinirole,Thyroid Carcinoma,8.563511073590712e-06
ropinirole,Liver Hepatocellular Carcinoma,7.459035649399759e-05
ropinirole,Breast Invasive Carcinoma,-9.479576385481026e-05
ropinirole,Prostate Adenocarcinoma,1.4303863949341965e-05
ropinirole,Bladder Urothelial Carcinoma,0.0002613814847881923
ropinirole,Stomach Adenocarcinoma,0.0008179062805949711
ropinirole,Lung Squamous Cell Carcinoma,0.00048244668831294303
ropinirole,Ovarian Serous Cystadenocarcinoma,0.0006398527195204285
ropinirole,Brain Lower Grade Glioma,-0.00027442971424604943
ropinirole,Skin Cutaneous Melanoma,0.0005493709413548098
ropinirole,Lung Adenocarcinoma,0.0005388361632490457
ropinirole,Kidney Renal Clear Cell Carcinoma,0.00011717992333266647
ropinirole,Colon Adenocarcinoma,0.0006722236058385011
ropinirole,Uterine Corpus Endometrial Carcinoma,-0.00036963997904486124
ropinirole,Head and Neck Squamous Cell Carcinoma,0.0006036260557658491
ropinirole,Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma,0.0006545161388137322
rosiglitazone,Kidney Renal Papillary Cell Carcinoma,0.0006322834293258861
rosiglitazone,Thyroid Carcinoma,0.00019025617194446225
rosiglitazone,Liver Hepatocellular Carcinoma,0.00016436277781889386
rosiglitazone,Breast Invasive Carcinoma,8.887705150469882e-05
rosiglitazone,Prostate Adenocarcinoma,6.20474800966224e-05
rosiglitazone,Bladder Urothelial Carcinoma,0.0015002509073150706
rosiglitazone,Stomach Adenocarcinoma,0.0004948829994904869
rosiglitazone,Lung Squamous Cell Carcinoma,0.0004853099432960306
rosiglitazone,Ovarian Serous Cystadenocarcinoma,0.0008934083103540713
rosiglitazone,Brain Lower Grade Glioma,0.00019534704449892805
rosiglitazone,Skin Cutaneous Melanoma,0.0011978372144678894
rosiglitazone,Lung Adenocarcinoma,0.0017701036630629386
rosiglitazone,Kidney Renal Clear Cell Carcinoma,-0.0007588156140767687
rosiglitazone,Colon Adenocarcinoma,0.0013622673159857767
rosiglitazone,Uterine Corpus Endometrial Carcinoma,0.0004925850429572498
rosiglitazone,Head and Neck Squamous Cell Carcinoma,0.0005585264887301378
rosiglitazone,Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma,0.0010393055460669876
